"field_id","field_name","value_code","value_name","category_name","item_count","notes"
30794,"Lipoprotein A correction reason","0","Normal for assay type","Blood biochemistry processing",389863,"The reason for applying a correction to the Lipoprotein A assay result."
30794,"Lipoprotein A correction reason","1","No tip information","Blood biochemistry processing",389863,"The reason for applying a correction to the Lipoprotein A assay result."
30794,"Lipoprotein A correction reason","2","No aliquot information","Blood biochemistry processing",389863,"The reason for applying a correction to the Lipoprotein A assay result."
30794,"Lipoprotein A correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",389863,"The reason for applying a correction to the Lipoprotein A assay result."
30794,"Lipoprotein A correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",389863,"The reason for applying a correction to the Lipoprotein A assay result."
30795,"Lipoprotein A missing reason","1","No data returned","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","5","Aliquot 4 used","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30795,"Lipoprotein A missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",121561,"The reason that a Lipoprotein A assay result is missing."
30796,"Lipoprotein A reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",472412,"The reportability of aLipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30796,"Lipoprotein A reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",472412,"The reportability of aLipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30796,"Lipoprotein A reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",472412,"The reportability of aLipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30796,"Lipoprotein A reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",472412,"The reportability of aLipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30796,"Lipoprotein A reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",472412,"The reportability of aLipoprotein A assay result. Absence of a value here means that a result has not been attempted."
30802,"Oestradiol aliquot","0","Manual","Blood biochemistry processing",457396,"The aliquout used for the Oestradiol assay."
30802,"Oestradiol aliquot","1","1","Blood biochemistry processing",457396,"The aliquout used for the Oestradiol assay."
30802,"Oestradiol aliquot","2","2","Blood biochemistry processing",457396,"The aliquout used for the Oestradiol assay."
30802,"Oestradiol aliquot","3","3","Blood biochemistry processing",457396,"The aliquout used for the Oestradiol assay."
30802,"Oestradiol aliquot","4","4","Blood biochemistry processing",457396,"The aliquout used for the Oestradiol assay."
30803,"Oestradiol correction level","0","None","Blood biochemistry processing",78535,"The type of post-measurement correction applied to the Oestradiol assay result."
30803,"Oestradiol correction level","1","Date and aliquot correction","Blood biochemistry processing",78535,"The type of post-measurement correction applied to the Oestradiol assay result."
30803,"Oestradiol correction level","2","Date correction only","Blood biochemistry processing",78535,"The type of post-measurement correction applied to the Oestradiol assay result."
30804,"Oestradiol correction reason","0","Normal for assay type","Blood biochemistry processing",78535,"The reason for applying a correction to the Oestradiol assay result."
30804,"Oestradiol correction reason","1","No tip information","Blood biochemistry processing",78535,"The reason for applying a correction to the Oestradiol assay result."
30804,"Oestradiol correction reason","2","No aliquot information","Blood biochemistry processing",78535,"The reason for applying a correction to the Oestradiol assay result."
30804,"Oestradiol correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",78535,"The reason for applying a correction to the Oestradiol assay result."
30804,"Oestradiol correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",78535,"The reason for applying a correction to the Oestradiol assay result."
30805,"Oestradiol missing reason","1","No data returned","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
30805,"Oestradiol missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
30805,"Oestradiol missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
30805,"Oestradiol missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
30805,"Oestradiol missing reason","5","Aliquot 4 used","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
30805,"Oestradiol missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
30805,"Oestradiol missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",432889,"The reason that a Oestradiol assay result is missing."
